S#,SNAME,SEX,BDATE,HEIGHT,DORM
23523616,杨荣,男,2004-05-27,182.1,东12舍605
64122100,叶丹丹,男,2002-01-16,160.7,西9舍113
67425610,杨春梅,男,2001-06-25,150.2,西12舍814
63930041,成婷婷,女,2001-09-18,176.4,东13舍710
74127368,裴晨,男,2004-02-28,161.0,西16舍213
37965062,钱杰,男,2002-01-03,159.2,东15舍220
58548016,陈慧,男,2003-10-09,153.6,东14舍210
34367147,赵霞,男,2006-02-08,188.9,东9舍420
30223696,杨小红,男,2001-01-18,176.2,东12舍715
22090079,梁晶,女,2002-04-11,166.4,西7舍803
13185036,马桂英,男,2006-06-27,174.7,西1舍311
32031127,曾秀芳,男,2006-09-06,174.2,西8舍720
88731871,李斌,女,2005-12-01,166.4,东18舍815
75552229,邓帅,女,2001-07-15,165.4,西17舍813
95546419,刘林,女,2004-09-01,171.8,西20舍410
70215338,王建军,女,2003-06-18,185.9,东15舍509
53331374,饶平,女,2004-05-31,186.2,西10舍813
15195656,潘桂香,女,2005-08-28,157.9,东18舍719
95144513,姜桂珍,女,2002-09-26,184.3,西16舍210
95748064,王海燕,女,2001-09-07,168.1,东19舍519
86700025,杨雪梅,女,2003-06-01,176.2,东13舍711
78312381,侯丹,男,2001-06-27,160.3,东5舍314
30326693,柯芳,女,2003-08-23,170.4,西14舍608
36840386,郑玉华,男,2005-08-11,178.6,东16舍117
93508316,李宁,女,2001-01-12,184.4,西12舍703
96869618,何莹,女,2001-09-29,185.5,东12舍706
15139825,王红霞,男,2004-12-07,173.3,西12舍715
78989592,李桂芳,女,2003-07-11,150.2,西17舍820
51843739,张阳,女,2002-05-24,189.2,东16舍218
58446566,杨健,男,2006-03-14,162.9,西10舍704
75340759,周晶,男,2006-10-20,161.7,西16舍210
85395355,章雪梅,男,2005-12-31,170.5,西1舍415
42498006,韦勇,男,2006-04-07,173.0,东5舍705
22124881,赵凤兰,女,2005-08-20,182.5,东4舍613
15737021,卢凯,女,2000-06-09,187.9,东3舍812
12684879,胡丹,男,2002-01-28,171.8,东10舍503
44103274,王凯,男,2000-06-28,179.4,东1舍604
72344723,李英,男,2002-05-31,188.8,东10舍716
54579398,罗亮,女,2000-11-30,172.8,东14舍115
14960664,郭桂英,女,2001-06-17,171.5,东18舍811
98634495,王波,男,2001-09-30,189.1,东10舍709
58274373,吴瑜,男,2001-10-20,157.7,东20舍820
18607980,王刚,男,2005-04-29,152.4,西5舍510
52748439,赵娜,男,2003-09-15,163.6,东18舍720
34273739,陈艳,男,2000-10-04,153.6,西19舍115
17274929,张平,女,2000-06-29,160.5,东2舍120
13302021,张娟,男,2006-10-27,154.1,西9舍603
70159046,朱杰,女,2003-05-25,177.5,东15舍317
53207813,严春梅,男,2001-10-07,161.0,西7舍409
75543858,林桂香,女,2000-03-21,175.5,西16舍711
59355960,黄琴,女,2003-11-21,152.7,东6舍205
87128034,莫淑英,男,2006-04-01,188.9,东9舍805
62795100,黄丹丹,男,2006-08-15,158.6,东14舍715
77086324,蒋淑兰,男,2002-03-29,160.0,西20舍712
51662841,魏亮,女,2000-10-11,183.4,东18舍618
50655269,徐英,女,2006-12-12,179.0,西9舍717
31430149,蓝慧,女,2003-02-11,157.9,西2舍509
55791815,朱欢,男,2005-10-25,187.4,东11舍512
70102051,李龙,男,2003-04-13,178.0,东9舍718
80472344,胡凯,女,2006-12-11,174.2,东17舍801
28261030,成桂英,女,2005-07-14,181.1,西20舍711
79518685,李红梅,女,2003-10-22,163.7,西5舍618
78103711,陈玉兰,女,2005-07-18,175.6,东12舍111
96501582,黄敏,女,2006-12-17,150.4,东19舍409
74979308,赵志强,女,2006-10-02,187.2,西1舍114
36435662,刘峰,女,2001-03-20,166.2,西18舍613
49635077,蓝林,女,2006-01-03,187.9,东13舍205
12091736,王斌,男,2006-02-01,182.9,东10舍409
62445677,郭桂珍,男,2006-06-16,185.2,东16舍703
65673969,郭亮,女,2001-05-07,154.2,东13舍310
53137459,戚丽华,男,2002-12-18,162.9,西2舍115
50327470,王丽,男,2004-02-04,166.3,东12舍409
65835848,黄桂荣,男,2002-06-20,189.0,东4舍110
43438221,徐龙,男,2006-10-29,187.5,东16舍615
64745949,王莹,女,2006-09-03,165.4,东3舍805
78486245,郭艳,男,2001-11-28,162.1,西12舍712
75755649,吕兰英,男,2001-08-15,171.6,西4舍108
34777746,匡玲,男,2001-06-23,172.8,西11舍414
59784989,李秀梅,女,2006-06-26,161.1,西3舍515
39923480,苏凯,女,2001-08-06,165.0,东13舍202
93158424,刘瑞,女,2005-05-19,183.0,东3舍611
82376069,何伟,男,2002-08-18,187.5,西16舍114
41976718,马洋,男,2002-03-12,182.2,东13舍812
98420182,李洋,女,2004-08-24,170.3,西8舍713
35582097,赵莹,男,2002-04-06,184.8,西10舍818
78843205,张鹏,女,2003-09-21,167.9,东11舍309
60613890,龙淑珍,男,2004-05-07,177.5,东2舍716
35585803,骆文,男,2004-12-14,169.5,东18舍502
56675427,韩淑兰,男,2001-03-23,165.8,东17舍120
10195972,张欢,女,2002-12-14,150.5,西15舍310
59027769,贾瑞,男,2005-01-02,160.1,西1舍101
11778130,孔红,女,2002-05-04,161.2,西20舍808
31529572,薛玉,女,2001-09-17,187.5,西16舍702
50413614,曹丽华,女,2003-03-09,153.9,东11舍819
44508385,杜峰,女,2004-11-27,176.4,东13舍217
89526820,杨红梅,男,2003-04-07,173.7,西6舍820
34700828,黄雪,女,2006-06-16,151.2,东20舍103
55032524,张刚,男,2003-06-17,185.5,西5舍511
64897791,张瑜,男,2006-09-30,156.4,东9舍417
32698445,张阳,男,2002-08-02,184.3,西1舍513
20355862,谢秀荣,女,2006-06-15,182.2,东16舍201
27913400,刘玉,男,2003-09-15,152.1,西4舍716
29047768,蒋想,男,2003-04-10,184.4,东3舍705
40632643,姜杨,男,2000-07-20,187.5,东8舍119
70729929,宁瑜,女,2004-01-19,156.5,东18舍617
49934658,李亮,男,2000-11-29,168.1,东13舍807
56827765,高桂芳,男,2000-07-09,177.1,西13舍608
74762387,柳琴,男,2002-10-05,159.1,东9舍718
22625825,张玉英,男,2001-11-09,170.9,西13舍310
63198733,刘玲,男,2001-11-25,176.3,东19舍508
47506894,马艳,女,2004-05-18,162.8,西8舍108
43784373,朱秀兰,男,2006-05-24,157.9,西3舍716
61340750,贾雪梅,男,2003-04-12,171.8,东9舍501
45709207,刘桂芳,女,2004-12-16,176.5,西6舍405
87460599,杨红,男,2005-04-15,159.9,东14舍503
87854991,谭杨,男,2000-10-21,179.0,东15舍309
19389844,魏英,女,2006-10-26,183.4,西5舍819
46462249,王桂珍,女,2003-06-22,159.7,东1舍401
37041905,马雷,男,2002-05-07,177.6,东16舍711
27799654,蔡梅,女,2005-05-27,152.2,东13舍603
96074324,刘秀英,男,2001-03-13,179.9,东4舍720
22793482,吴金凤,男,2005-08-24,179.6,东14舍413
58522324,陈淑兰,女,2003-12-20,171.2,东13舍513
49627772,江淑兰,女,2000-04-14,166.6,东16舍112
11825536,李丹,男,2000-05-10,188.4,西2舍101
95766431,赵健,女,2005-02-15,187.6,西8舍620
88040930,何强,男,2002-03-18,176.1,西15舍302
89228610,萧秀珍,女,2006-04-30,177.5,东7舍620
73361267,萧秀英,男,2000-09-19,169.6,东16舍409
85019332,汪建华,女,2003-12-21,180.2,东11舍507
36762459,魏杨,男,2001-10-09,152.4,东2舍819
91735864,陈秀兰,女,2001-02-07,174.0,西20舍709
99483883,瞿娜,女,2002-12-25,180.6,西13舍601
56245241,田军,女,2006-12-17,153.5,西7舍511
29187566,刘兵,女,2003-11-02,172.7,西11舍108
29773943,张芳,女,2005-05-06,177.9,西14舍105
90269307,乔鑫,女,2005-01-22,152.4,西10舍120
70252866,王瑜,女,2005-12-02,177.3,东17舍515
96992572,欧斌,女,2002-12-11,183.7,西4舍515
49422657,覃淑兰,女,2002-09-18,185.0,西13舍810
98979767,罗玉梅,女,2005-08-13,151.8,西2舍517
68541770,白鹏,男,2004-08-02,152.0,西15舍506
67587430,杨杨,女,2002-03-16,181.0,西18舍106
25901211,宫雷,女,2004-06-25,182.5,西10舍519
47388347,谷欢,女,2003-06-12,186.5,西15舍708
61290813,魏刚,男,2004-05-16,157.7,西14舍102
49610197,张亮,男,2002-09-07,189.5,东8舍717
50720922,王建军,女,2001-07-23,155.6,东7舍615
20914350,张浩,女,2003-01-26,154.7,东20舍702
82020170,苏霞,女,2003-07-21,165.4,西4舍114
27808106,宋桂英,女,2006-08-06,168.0,东11舍711
51068739,冯建国,女,2002-09-18,179.5,西8舍208
48588428,张秀荣,男,2005-12-15,186.3,西4舍605
76803750,李伟,女,2002-01-24,153.3,东13舍707
18459217,吕娜,男,2004-03-04,162.8,西8舍416
26640043,陈龙,男,2000-03-28,160.2,西12舍106
78120953,朱秀云,女,2005-08-27,181.5,西4舍605
76416653,李浩,女,2006-07-17,186.8,西6舍301
52467485,王秀华,男,2006-02-25,185.8,东1舍606
71863541,张华,女,2006-01-29,184.9,西6舍312
80393910,王兵,男,2000-06-28,163.3,东12舍404
79619063,李红霞,男,2005-07-08,171.0,西5舍308
70311986,李飞,女,2003-03-30,187.0,西16舍716
35272803,任斌,男,2000-05-24,160.9,东8舍307
40099712,王荣,男,2004-07-08,155.1,西16舍611
71453225,颜洋,男,2002-02-10,161.2,西9舍814
61126783,郝想,男,2000-09-05,166.8,东8舍212
86926120,刘俊,男,2006-12-21,160.2,东15舍513
20126809,张建,男,2000-04-06,150.4,西9舍705
87398845,阎柳,男,2005-06-15,179.7,东14舍413
93311697,韦兵,女,2000-11-09,182.0,西17舍614
52024127,杨帆,女,2003-01-21,169.3,东6舍513
42011772,郭雪,女,2001-08-31,188.2,西1舍118
10919624,罗秀英,男,2003-01-27,152.5,东15舍317
67506241,詹玉,男,2005-11-22,178.8,东6舍619
73683956,王秀梅,男,2005-05-27,151.6,西18舍409
65872970,万莹,男,2004-07-12,173.2,东18舍407
26740182,李冬梅,女,2000-12-22,173.5,东3舍703
94251057,陈玉梅,女,2000-06-26,169.5,西8舍216
55210960,王敏,男,2005-05-02,157.4,东10舍217
65398113,张英,男,2004-04-30,173.8,东14舍303
23410908,祝秀英,男,2006-11-08,166.0,东18舍606
70077145,陈丹丹,男,2005-07-12,178.9,东20舍612
91486669,郭宇,女,2002-08-17,184.0,东13舍211
11156950,王秀兰,男,2005-12-22,150.2,东13舍709
55869236,曹春梅,男,2004-03-18,157.0,西14舍812
58040217,张华,女,2006-01-13,184.9,东18舍602
88283173,伍莹,女,2002-12-13,159.3,西4舍401
87362067,马秀云,男,2004-05-27,188.0,西14舍208
71532802,许桂香,男,2002-03-23,163.4,西4舍302
76034036,孙桂芝,女,2000-11-15,188.8,东5舍307
88585635,蔡丽丽,女,2004-12-17,163.3,西20舍510
39000717,刘红,男,2003-05-08,167.7,东20舍603
64107161,吴小红,女,2001-09-07,187.5,东18舍613
27276524,章超,男,2004-12-06,161.8,西14舍614
13674273,唐洁,女,2001-03-29,172.6,东13舍314
89645261,毕丽娟,女,2003-11-02,166.3,西4舍817
41707521,熊兵,男,2003-12-02,154.7,东3舍713
77277910,杨小红,男,2002-10-13,182.0,东3舍417
39497220,逯婷婷,女,2004-10-10,160.9,西3舍211
44138087,曹淑华,男,2004-10-19,162.7,西2舍114
62042716,刘建国,女,2002-09-14,169.7,西10舍414
83350500,蒋秀英,男,2002-02-27,169.3,西2舍207
46877101,杨峰,女,2006-01-01,185.8,东14舍319
77784093,刘萍,男,2002-11-23,182.5,东15舍603
92340265,吴桂英,女,2002-03-19,155.2,东11舍819
35485360,陆桂荣,男,2000-08-26,167.4,西16舍411
25098772,尚秀梅,女,2006-10-22,176.9,东19舍310
74377429,孙超,男,2004-03-11,175.5,东10舍518
25369765,薛龙,男,2006-03-03,180.4,东8舍410
20237076,张楠,女,2003-04-20,170.5,西9舍418
84392801,孙璐,男,2006-12-16,170.6,西19舍512
74341004,邓雪梅,男,2006-06-24,170.3,东20舍819
81492836,吴畅,男,2002-09-04,166.8,西10舍101
63632995,吕平,男,2006-01-15,176.9,西19舍417
10603220,黄俊,男,2000-11-08,161.8,西8舍413
47936040,宋玲,男,2004-12-26,174.1,西12舍219
25862737,陶桂香,女,2004-06-02,178.5,东15舍520
19015331,崔丽丽,女,2006-01-07,186.4,西15舍218
76295739,安霞,女,2002-03-09,175.9,西5舍319
71769998,赵红,男,2001-04-26,184.0,西10舍313
77929864,黄华,女,2000-11-08,177.1,西8舍806
79158220,吴凤英,女,2006-10-24,172.4,西17舍504
18825549,王建国,女,2005-01-20,187.1,西14舍606
48570211,原鑫,男,2002-07-19,170.7,西18舍817
69980738,孔旭,女,2004-03-29,173.3,西7舍609
89492226,高宁,女,2006-05-25,174.9,西9舍509
23493711,范艳,女,2006-09-07,181.7,西17舍512
58049498,许丹,男,2004-09-29,161.8,东10舍313
22574368,张岩,男,2001-02-17,181.9,东17舍416
83268436,戴文,男,2004-08-23,169.4,东2舍115
40394267,张霞,男,2001-10-04,156.8,东12舍120
21280565,裴鑫,女,2001-09-28,159.3,东20舍503
97907234,柯成,女,2006-05-12,174.2,西13舍204
70197005,郑桂兰,女,2004-06-30,170.0,东13舍316
99915563,丰桂荣,女,2000-04-26,156.1,西8舍308
65844694,鲁桂芳,女,2005-12-17,172.1,西15舍520
14621684,钟玲,男,2003-12-29,183.0,东11舍703
40704223,张璐,女,2006-08-22,172.1,西3舍704
10013801,吴桂珍,男,2005-11-22,173.6,东17舍511
84196005,伍丽华,女,2004-07-19,174.5,西3舍311
66545951,张玉华,男,2005-08-19,185.1,东1舍407
43727745,王瑞,男,2006-08-17,159.0,西20舍117
57975039,苗丹丹,男,2005-02-19,171.7,西6舍603
14187643,邹梅,女,2004-12-10,177.0,东19舍106
72655420,王燕,男,2006-09-22,187.2,东13舍608
55894463,张丽华,女,2006-10-26,176.8,东4舍202
68161813,张淑华,男,2004-09-08,184.5,西15舍808
66295163,麦敏,女,2003-03-02,157.4,西1舍501
94097789,李敏,女,2001-01-03,188.9,西8舍610
82341007,韦杨,男,2004-04-22,176.6,东9舍102
52525902,钱莹,男,2003-04-29,187.8,东10舍602
63718426,袁帅,男,2005-04-27,189.0,东8舍310
98682079,傅秀荣,男,2002-07-13,155.9,西1舍315
96212399,王秀珍,女,2004-12-30,163.0,东13舍618
48028904,幸鹏,男,2005-06-04,175.5,西19舍610
21028715,张桂荣,男,2000-02-12,155.2,西6舍807
81104437,谷雪梅,女,2006-10-19,153.8,西14舍512
77374106,李秀芳,女,2006-03-30,158.5,东1舍618
35849285,曹玉华,女,2006-11-02,174.6,西16舍707
41828815,吕丽,女,2004-11-17,180.1,东6舍120
43795709,牛淑英,女,2005-09-24,151.5,东4舍103
21860199,王坤,女,2000-08-06,155.3,东13舍720
86716160,周阳,女,2004-02-04,176.5,西14舍608
95693114,赖秀梅,女,2001-05-15,173.2,西18舍115
15488406,吕辉,男,2002-11-03,187.7,东19舍416
53025679,曾秀云,男,2005-12-26,166.0,西16舍114
76495494,俞磊,女,2001-05-03,171.7,东15舍615
64242299,伍志强,男,2002-01-18,152.7,东9舍213
87241190,陈超,男,2004-12-27,181.4,西18舍518
40438699,张凤兰,女,2002-01-09,168.2,东16舍420
76054569,杨雪,女,2003-04-07,189.6,西12舍410
58079703,杨丽,男,2006-08-29,179.1,西11舍104
74302656,张萍,女,2006-03-24,177.9,东20舍102
34593290,周瑜,男,2004-02-24,177.4,东16舍410
14897157,韩宇,男,2001-06-01,180.7,西13舍110
24309595,王龙,女,2003-09-14,187.6,西19舍716
36212708,羊杨,女,2003-08-25,150.4,东3舍416
43680488,陈坤,男,2005-03-24,184.0,西14舍809
46522002,杨佳,女,2005-06-09,168.1,东12舍814
47995037,张芳,女,2000-03-17,188.0,西17舍518
20789939,宋健,女,2003-12-27,172.1,东11舍302
61621127,王林,男,2002-03-18,161.4,西10舍508
94564547,王磊,女,2003-12-09,175.1,西4舍805
12895940,鞠东,女,2005-07-10,178.9,西20舍611
27956195,关秀梅,男,2006-03-15,159.9,西5舍802
76928886,李桂花,女,2002-05-16,186.6,东9舍613
50528167,谭红梅,女,2005-03-30,180.6,西17舍514
79671481,张丽华,女,2004-05-19,170.8,西14舍818
78378272,刘兵,女,2000-10-11,159.1,东16舍619
88841231,张鑫,女,2003-09-05,161.1,东2舍709
92165374,侯艳,男,2005-03-22,177.4,西11舍412
76120475,王峰,女,2003-06-03,178.1,东16舍216
95473493,向超,男,2006-12-27,187.7,西2舍110
40162551,范飞,女,2002-03-05,156.3,西4舍220
10378619,张兵,女,2005-03-25,177.4,东9舍616
52462411,何欢,男,2004-07-29,176.4,东20舍111
91500417,申雪梅,女,2004-10-28,171.6,东19舍407
82919469,曾璐,男,2004-04-24,161.3,东6舍405
56754398,邱军,女,2001-08-25,181.2,西18舍814
38379580,田玉华,女,2000-08-22,167.8,东13舍620
42590426,陈勇,女,2003-03-02,174.1,西13舍712
55685764,严桂英,女,2006-08-14,176.9,东13舍114
15771884,王丹丹,男,2002-07-21,185.9,西18舍417
78066629,韩军,女,2001-01-14,165.6,东20舍406
12984083,杨璐,男,2002-01-06,178.2,西17舍207
63487704,刘斌,男,2005-08-23,184.4,东17舍118
57225489,韩涛,男,2004-11-02,172.5,西9舍109
47062234,孟丽娟,女,2003-02-05,160.0,东12舍801
99556682,庞淑英,女,2006-05-31,158.8,东18舍615
81091831,郭楠,女,2006-11-18,188.7,东17舍419
20592525,袁勇,女,2003-04-08,152.0,西16舍116
47174500,董龙,男,2006-01-27,152.1,东13舍308
97541683,陈健,男,2003-03-26,178.1,西16舍617
82349475,张小红,男,2006-03-01,157.1,东11舍305
56824269,王淑兰,男,2000-07-11,155.6,西6舍211
15552581,陈杨,男,2005-02-21,165.9,东16舍520
84487950,王玲,男,2006-01-05,180.4,西15舍603
24082785,黄秀英,女,2001-04-22,161.3,东18舍316
60266046,杨瑞,女,2002-05-02,172.1,西8舍510
11071275,张秀梅,男,2002-09-30,183.8,东1舍518
51915755,温岩,男,2000-04-16,154.0,西16舍409
48823619,齐阳,女,2001-10-26,157.3,东6舍218
73726144,梁华,男,2003-08-18,186.3,东17舍806
31484790,许丹丹,女,2006-04-18,161.7,西14舍419
84616958,王桂芝,男,2001-02-02,179.4,东13舍520
28102239,龚欢,女,2005-05-22,165.7,东5舍412
25526759,牛坤,男,2001-09-10,167.0,西16舍218
49190956,王丽娟,男,2003-01-11,189.6,东6舍512
39163716,甘雷,男,2000-06-13,168.4,东9舍601
13395339,郭玉,男,2004-08-26,186.9,西20舍616
95076681,熊华,女,2004-06-27,173.5,西2舍812
15489901,戚建平,男,2001-06-01,177.7,西19舍318
88685936,江丹丹,男,2000-10-19,181.2,西19舍820
19656473,陈建平,女,2005-10-08,184.7,东17舍505
32473345,施秀梅,女,2001-07-20,188.8,西20舍207
23831878,邬丽娟,女,2004-02-17,189.3,东3舍208
65234806,夏秀英,男,2006-10-29,171.6,西18舍606
54387051,乔艳,女,2004-03-23,183.0,西16舍214
15048919,陈冬梅,女,2004-11-21,170.9,西2舍615
58184041,秦英,女,2003-05-31,177.8,西3舍202
78234365,刘俊,女,2003-03-22,184.7,东6舍408
86222839,刘燕,男,2005-06-09,155.7,东18舍220
20647000,赵龙,女,2002-08-18,171.9,东7舍309
24651018,陈倩,女,2002-11-11,172.8,东8舍617
56764986,盛雪梅,男,2003-03-15,151.1,西3舍801
10555330,李芳,男,2001-09-20,181.9,东20舍404
14561206,张桂荣,男,2005-01-24,176.8,东18舍519
51182327,吴凯,女,2005-06-28,171.1,东14舍720
25738719,王彬,男,2002-03-25,178.9,西3舍711
83613901,吕建国,女,2003-08-18,173.8,西12舍612
24359229,侯磊,男,2001-04-05,189.6,西8舍215
32808823,吴琴,女,2002-03-15,188.5,西17舍818
14402119,许玉兰,男,2000-03-25,176.9,东5舍606
77377961,杨玉兰,女,2004-04-18,154.3,东19舍216
61238896,杨玉兰,女,2001-04-12,183.6,西3舍205
18684677,吴军,男,2006-07-25,180.3,西1舍705
79821578,张志强,男,2001-03-16,180.2,西5舍412
89579338,宋俊,男,2003-12-15,156.4,西11舍815
58885352,吴刚,女,2002-12-27,185.9,东12舍609
13404105,李宇,男,2002-09-10,153.6,西10舍811
69352438,欧阳雪,女,2002-09-23,188.2,东12舍802
77216389,茅玉英,女,2003-04-20,171.9,东19舍304
64400297,雷桂英,男,2003-05-08,166.9,东3舍405
71906383,赵健,女,2001-11-06,172.2,东14舍710
56614497,包斌,男,2004-02-21,164.3,西19舍109
25202559,陈莉,女,2000-07-10,178.6,西15舍617
27075097,薛艳,女,2003-01-11,176.4,东20舍812
95223433,姜桂珍,男,2001-09-19,174.9,西1舍717
98573615,成斌,女,2001-09-02,153.0,东3舍503
41047010,张凤兰,女,2006-11-24,174.3,东13舍613
30729375,唐玉珍,女,2004-11-06,183.1,西20舍313
23049929,王婷婷,女,2002-08-29,173.3,西15舍207
43630981,曹磊,女,2003-04-08,163.5,西11舍811
25219218,崔刚,女,2003-03-11,187.6,西10舍204
58293337,云平,女,2000-11-11,168.7,东13舍318
62296556,陈桂花,男,2005-09-19,165.3,西7舍715
44744347,韩洁,女,2000-09-06,174.2,西5舍812
87065525,宋玉珍,女,2002-11-14,187.0,东16舍206
24403092,王丽华,男,2006-12-07,164.2,东16舍210
61636914,杨文,男,2003-06-08,153.5,西4舍204
70938995,杨玉,女,2000-07-31,188.1,西9舍504
38318303,周桂兰,男,2006-07-27,163.7,东9舍610
27449253,苗芳,女,2005-06-30,168.2,西7舍109
12114757,段建华,女,2006-08-21,171.4,东17舍202
28504007,蓝玲,女,2002-08-27,174.9,东19舍708
85782760,樊飞,女,2003-11-01,154.5,东1舍417
28233935,杨鑫,男,2000-01-21,179.3,西20舍415
51273566,陈瑜,男,2002-06-10,180.9,西12舍519
